date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:37:09	112139/112139	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22625523f9-1b60b%22	https://www.ed.ac.uk/sites/all/themes/uoe/assets/fonts/source-sans-pro-v10-latin-ext_vietnamese_cyrillic-ext_greek_latin_greek-ext_cyrillic-700.eot	/home/slaifan/workspace/uni/honours/components/local-servers/quic-local/server/src/website/www.ed.ac.uk/sites/all/themes/uoe/assets/fonts/source-sans-pro-v10-latin-ext_vietnamese_cyrillic-ext_greek_latin_greek-ext_cyrillic-700.1b6.delay	(from https://www.ed.ac.uk/sites/default/files/css/css_EC-YmYWXstXthGyOHp13nCiH7H5H3rQGxNRjCkaFvAw.css)
19:37:09	291864/291864	---M-Z	200	added ('OK')	application/x-font-ttf	etag:W/%22625523f9-47418%22	https://www.ed.ac.uk/sites/all/themes/uoe/assets/fonts/source-sans-pro-v10-latin-ext_vietnamese_cyrillic-ext_greek_latin_greek-ext_cyrillic-600.ttf	/home/slaifan/workspace/uni/honours/components/local-servers/quic-local/server/src/website/www.ed.ac.uk/sites/all/themes/uoe/assets/fonts/source-sans-pro-v10-latin-ext_vietnamese_cyrillic-ext_greek_latin_greek-ext_cyrillic-600.1b4.delay	(from https://www.ed.ac.uk/sites/default/files/css/css_EC-YmYWXstXthGyOHp13nCiH7H5H3rQGxNRjCkaFvAw.css)
19:37:09	58830/58830	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%22625523f9-e5ce%22	https://www.ed.ac.uk/sites/all/themes/uoe/assets/fonts/source-sans-pro-v10-latin-ext_vietnamese_cyrillic-ext_greek_latin_greek-ext_cyrillic-600.svg	/home/slaifan/workspace/uni/honours/components/local-servers/quic-local/server/src/website/www.ed.ac.uk/sites/all/themes/uoe/assets/fonts/source-sans-pro-v10-latin-ext_vietnamese_cyrillic-ext_greek_latin_greek-ext_cyrillic-600.1b5.delay	(from https://www.ed.ac.uk/sites/default/files/css/css_EC-YmYWXstXthGyOHp13nCiH7H5H3rQGxNRjCkaFvAw.css)
19:37:10	45422/45422	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22625523f9-b16e%22	https://www.ed.ac.uk/sites/all/themes/uoe/assets/fonts/crimson-roman-cyrillic.eot?	/home/slaifan/workspace/uni/honours/components/local-servers/quic-local/server/src/website/www.ed.ac.uk/sites/all/themes/uoe/assets/fonts/crimson-roman-cyrillicd41d.eot	(from https://www.ed.ac.uk/sites/default/files/css/css_EC-YmYWXstXthGyOHp13nCiH7H5H3rQGxNRjCkaFvAw.css)
19:37:11	16060/16060	---M--	200	added ('OK')	font/woff	etag:%22625523f9-3ebc%22	https://www.ed.ac.uk/sites/all/themes/uoe/assets/fonts/crimson-roman-cyrillic.woff	/home/slaifan/workspace/uni/honours/components/local-servers/quic-local/server/src/website/www.ed.ac.uk/sites/all/themes/uoe/assets/fonts/crimson-roman-cyrillic.woff	(from https://www.ed.ac.uk/sites/default/files/css/css_EC-YmYWXstXthGyOHp13nCiH7H5H3rQGxNRjCkaFvAw.css)
19:37:12	85436/85436	---M--	200	added ('OK')	font/woff2	etag:%22625523fa-14dbc%22	https://www.ed.ac.uk/sites/all/themes/uoe/assets/fonts/source-sans-pro-v10-latin-ext_vietnamese_cyrillic-ext_greek_latin_greek-ext_cyrillic-700.woff2	/home/slaifan/workspace/uni/honours/components/local-servers/quic-local/server/src/website/www.ed.ac.uk/sites/all/themes/uoe/assets/fonts/source-sans-pro-v10-latin-ext_vietnamese_cyrillic-ext_greek_latin_greek-ext_cyrillic-700.1b8.delay	(from https://www.ed.ac.uk/sites/default/files/css/css_EC-YmYWXstXthGyOHp13nCiH7H5H3rQGxNRjCkaFvAw.css)
19:37:12	112628/112628	---M--	200	added ('OK')	font/woff	etag:%22625523f9-1b7f4%22	https://www.ed.ac.uk/sites/all/themes/uoe/assets/fonts/source-sans-pro-v10-latin-ext_vietnamese_cyrillic-ext_greek_latin_greek-ext_cyrillic-700.woff	/home/slaifan/workspace/uni/honours/components/local-servers/quic-local/server/src/website/www.ed.ac.uk/sites/all/themes/uoe/assets/fonts/source-sans-pro-v10-latin-ext_vietnamese_cyrillic-ext_greek_latin_greek-ext_cyrillic-700.1b9.delay	(from https://www.ed.ac.uk/sites/default/files/css/css_EC-YmYWXstXthGyOHp13nCiH7H5H3rQGxNRjCkaFvAw.css)
19:37:12	58483/58483	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%22625523fa-e473%22	https://www.ed.ac.uk/sites/all/themes/uoe/assets/fonts/source-sans-pro-v10-latin-ext_vietnamese_cyrillic-ext_greek_latin_greek-ext_cyrillic-700.svg	/home/slaifan/workspace/uni/honours/components/local-servers/quic-local/server/src/website/www.ed.ac.uk/sites/all/themes/uoe/assets/fonts/source-sans-pro-v10-latin-ext_vietnamese_cyrillic-ext_greek_latin_greek-ext_cyrillic-700.1bb.delay	(from https://www.ed.ac.uk/sites/default/files/css/css_EC-YmYWXstXthGyOHp13nCiH7H5H3rQGxNRjCkaFvAw.css)
19:37:12	290916/290916	---M-Z	200	added ('OK')	application/x-font-ttf	etag:W/%22625523f9-47064%22	https://www.ed.ac.uk/sites/all/themes/uoe/assets/fonts/source-sans-pro-v10-latin-ext_vietnamese_cyrillic-ext_greek_latin_greek-ext_cyrillic-700.ttf	/home/slaifan/workspace/uni/honours/components/local-servers/quic-local/server/src/website/www.ed.ac.uk/sites/all/themes/uoe/assets/fonts/source-sans-pro-v10-latin-ext_vietnamese_cyrillic-ext_greek_latin_greek-ext_cyrillic-700.1ba.delay	(from https://www.ed.ac.uk/sites/default/files/css/css_EC-YmYWXstXthGyOHp13nCiH7H5H3rQGxNRjCkaFvAw.css)
19:37:13	45248/45248	---M-Z	200	added ('OK')	application/x-font-ttf	etag:W/%22625523f9-b0c0%22	https://www.ed.ac.uk/sites/all/themes/uoe/assets/fonts/crimson-roman-cyrillic.ttf	/home/slaifan/workspace/uni/honours/components/local-servers/quic-local/server/src/website/www.ed.ac.uk/sites/all/themes/uoe/assets/fonts/crimson-roman-cyrillic.ttf	(from https://www.ed.ac.uk/sites/default/files/css/css_EC-YmYWXstXthGyOHp13nCiH7H5H3rQGxNRjCkaFvAw.css)
19:37:14	47248/47248	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22625523fa-b890%22	https://www.ed.ac.uk/sites/all/themes/uoe/assets/fonts/source-sans-pro-v10-latin-ext_vietnamese_cyrillic-ext_greek_latin_greek-ext_cyrillic-700italic.eot?	/home/slaifan/workspace/uni/honours/components/local-servers/quic-local/server/src/website/www.ed.ac.uk/sites/all/themes/uoe/assets/fonts/source-sans-pro-v10-latin-ext_vietnamese_cyrillic-ext_greek_latin_greek-ext_cyrillic-700italic.1bd	(from https://www.ed.ac.uk/sites/default/files/css/css_EC-YmYWXstXthGyOHp13nCiH7H5H3rQGxNRjCkaFvAw.css)
19:37:14	47248/47248	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22625523f9-b890%22	https://www.ed.ac.uk/sites/all/themes/uoe/assets/fonts/source-sans-pro-v10-latin-ext_vietnamese_cyrillic-ext_greek_latin_greek-ext_cyrillic-700italic.eot	/home/slaifan/workspace/uni/honours/components/local-servers/quic-local/server/src/website/www.ed.ac.uk/sites/all/themes/uoe/assets/fonts/source-sans-pro-v10-latin-ext_vietnamese_cyrillic-ext_greek_latin_greek-ext_cyrillic-700italic.1bc	(from https://www.ed.ac.uk/sites/default/files/css/css_EC-YmYWXstXthGyOHp13nCiH7H5H3rQGxNRjCkaFvAw.css)
19:37:14	45988/45988	---M--	200	added ('OK')	font/woff	etag:%22625523f8-b3a4%22	https://www.ed.ac.uk/sites/all/themes/uoe/assets/fonts/source-sans-pro-v10-latin-ext_vietnamese_cyrillic-ext_greek_latin_greek-ext_cyrillic-700italic.woff	/home/slaifan/workspace/uni/honours/components/local-servers/quic-local/server/src/website/www.ed.ac.uk/sites/all/themes/uoe/assets/fonts/source-sans-pro-v10-latin-ext_vietnamese_cyrillic-ext_greek_latin_greek-ext_cyrillic-700italic.1bf	(from https://www.ed.ac.uk/sites/default/files/css/css_EC-YmYWXstXthGyOHp13nCiH7H5H3rQGxNRjCkaFvAw.css)
19:37:14	35768/35768	---M--	200	added ('OK')	font/woff2	etag:%226256f5a9-8bb8%22	https://www.ed.ac.uk/sites/all/themes/uoe/assets/fonts/source-sans-pro-v10-latin-ext_vietnamese_cyrillic-ext_greek_latin_greek-ext_cyrillic-700italic.woff2	/home/slaifan/workspace/uni/honours/components/local-servers/quic-local/server/src/website/www.ed.ac.uk/sites/all/themes/uoe/assets/fonts/source-sans-pro-v10-latin-ext_vietnamese_cyrillic-ext_greek_latin_greek-ext_cyrillic-700italic.1be	(from https://www.ed.ac.uk/sites/default/files/css/css_EC-YmYWXstXthGyOHp13nCiH7H5H3rQGxNRjCkaFvAw.css)
19:37:15	74153/74153	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%22625523f9-121a9%22	https://www.ed.ac.uk/sites/all/themes/uoe/assets/fonts/crimson-roman-cyrillic.svg	/home/slaifan/workspace/uni/honours/components/local-servers/quic-local/server/src/website/www.ed.ac.uk/sites/all/themes/uoe/assets/fonts/crimson-roman-cyrillic.svg	(from https://www.ed.ac.uk/sites/default/files/css/css_EC-YmYWXstXthGyOHp13nCiH7H5H3rQGxNRjCkaFvAw.css)
19:37:16	56462/56462	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22625523f9-dc8e%22	https://www.ed.ac.uk/sites/all/themes/uoe/assets/fonts/crimson-italic-cyrillic.eot	/home/slaifan/workspace/uni/honours/components/local-servers/quic-local/server/src/website/www.ed.ac.uk/sites/all/themes/uoe/assets/fonts/crimson-italic-cyrillic.eot	(from https://www.ed.ac.uk/sites/default/files/css/css_EC-YmYWXstXthGyOHp13nCiH7H5H3rQGxNRjCkaFvAw.css)
19:37:17	56462/56462	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22625523f9-dc8e%22	https://www.ed.ac.uk/sites/all/themes/uoe/assets/fonts/crimson-italic-cyrillic.eot?	/home/slaifan/workspace/uni/honours/components/local-servers/quic-local/server/src/website/www.ed.ac.uk/sites/all/themes/uoe/assets/fonts/crimson-italic-cyrillicd41d.eot	(from https://www.ed.ac.uk/sites/default/files/css/css_EC-YmYWXstXthGyOHp13nCiH7H5H3rQGxNRjCkaFvAw.css)
19:37:17	61529/61529	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%22625523fa-f059%22	https://www.ed.ac.uk/sites/all/themes/uoe/assets/fonts/source-sans-pro-v10-latin-ext_vietnamese_cyrillic-ext_greek_latin_greek-ext_cyrillic-700italic.svg	/home/slaifan/workspace/uni/honours/components/local-servers/quic-local/server/src/website/www.ed.ac.uk/sites/all/themes/uoe/assets/fonts/source-sans-pro-v10-latin-ext_vietnamese_cyrillic-ext_greek_latin_greek-ext_cyrillic-700italic.1c1	(from https://www.ed.ac.uk/sites/default/files/css/css_EC-YmYWXstXthGyOHp13nCiH7H5H3rQGxNRjCkaFvAw.css)
19:37:18	103200/103200	---M-Z	200	added ('OK')	application/x-font-ttf	etag:W/%22625523fa-19320%22	https://www.ed.ac.uk/sites/all/themes/uoe/assets/fonts/source-sans-pro-v10-latin-ext_vietnamese_cyrillic-ext_greek_latin_greek-ext_cyrillic-700italic.ttf	/home/slaifan/workspace/uni/honours/components/local-servers/quic-local/server/src/website/www.ed.ac.uk/sites/all/themes/uoe/assets/fonts/source-sans-pro-v10-latin-ext_vietnamese_cyrillic-ext_greek_latin_greek-ext_cyrillic-700italic.1c0	(from https://www.ed.ac.uk/sites/default/files/css/css_EC-YmYWXstXthGyOHp13nCiH7H5H3rQGxNRjCkaFvAw.css)
19:37:18	19796/19796	---M--	200	added ('OK')	font/woff	etag:%22625523f9-4d54%22	https://www.ed.ac.uk/sites/all/themes/uoe/assets/fonts/crimson-italic-cyrillic.woff	/home/slaifan/workspace/uni/honours/components/local-servers/quic-local/server/src/website/www.ed.ac.uk/sites/all/themes/uoe/assets/fonts/crimson-italic-cyrillic.woff	(from https://www.ed.ac.uk/sites/default/files/css/css_EC-YmYWXstXthGyOHp13nCiH7H5H3rQGxNRjCkaFvAw.css)
19:37:19	56284/56284	---M-Z	200	added ('OK')	application/x-font-ttf	etag:W/%22625523f9-dbdc%22	https://www.ed.ac.uk/sites/all/themes/uoe/assets/fonts/crimson-italic-cyrillic.ttf	/home/slaifan/workspace/uni/honours/components/local-servers/quic-local/server/src/website/www.ed.ac.uk/sites/all/themes/uoe/assets/fonts/crimson-italic-cyrillic.ttf	(from https://www.ed.ac.uk/sites/default/files/css/css_EC-YmYWXstXthGyOHp13nCiH7H5H3rQGxNRjCkaFvAw.css)
19:37:20	74894/74894	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%22625523f9-1248e%22	https://www.ed.ac.uk/sites/all/themes/uoe/assets/fonts/crimson-italic-cyrillic.svg	/home/slaifan/workspace/uni/honours/components/local-servers/quic-local/server/src/website/www.ed.ac.uk/sites/all/themes/uoe/assets/fonts/crimson-italic-cyrillic.svg	(from https://www.ed.ac.uk/sites/default/files/css/css_EC-YmYWXstXthGyOHp13nCiH7H5H3rQGxNRjCkaFvAw.css)
19:37:21	79222/79222	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22625523f9-13576%22	https://www.ed.ac.uk/sites/all/themes/uoe/assets/fonts/crimson-roman-greek-ext.eot	/home/slaifan/workspace/uni/honours/components/local-servers/quic-local/server/src/website/www.ed.ac.uk/sites/all/themes/uoe/assets/fonts/crimson-roman-greek-ext.eot	(from https://www.ed.ac.uk/sites/default/files/css/css_EC-YmYWXstXthGyOHp13nCiH7H5H3rQGxNRjCkaFvAw.css)
19:37:22	79222/79222	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22625523f9-13576%22	https://www.ed.ac.uk/sites/all/themes/uoe/assets/fonts/crimson-roman-greek-ext.eot?	/home/slaifan/workspace/uni/honours/components/local-servers/quic-local/server/src/website/www.ed.ac.uk/sites/all/themes/uoe/assets/fonts/crimson-roman-greek-extd41d.eot	(from https://www.ed.ac.uk/sites/default/files/css/css_EC-YmYWXstXthGyOHp13nCiH7H5H3rQGxNRjCkaFvAw.css)
19:37:23	16868/16868	---M--	200	added ('OK')	font/woff	etag:%22625523f9-41e4%22	https://www.ed.ac.uk/sites/all/themes/uoe/assets/fonts/crimson-roman-greek-ext.woff	/home/slaifan/workspace/uni/honours/components/local-servers/quic-local/server/src/website/www.ed.ac.uk/sites/all/themes/uoe/assets/fonts/crimson-roman-greek-ext.woff	(from https://www.ed.ac.uk/sites/default/files/css/css_EC-YmYWXstXthGyOHp13nCiH7H5H3rQGxNRjCkaFvAw.css)
19:37:24	79128/79128	---M-Z	200	added ('OK')	application/x-font-ttf	etag:W/%22625523f8-13518%22	https://www.ed.ac.uk/sites/all/themes/uoe/assets/fonts/crimson-roman-greek-ext.ttf	/home/slaifan/workspace/uni/honours/components/local-servers/quic-local/server/src/website/www.ed.ac.uk/sites/all/themes/uoe/assets/fonts/crimson-roman-greek-ext.ttf	(from https://www.ed.ac.uk/sites/default/files/css/css_EC-YmYWXstXthGyOHp13nCiH7H5H3rQGxNRjCkaFvAw.css)
19:37:25	168113/168113	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%2262574305-290b1%22	https://www.ed.ac.uk/sites/all/themes/uoe/assets/fonts/crimson-roman-greek-ext.svg	/home/slaifan/workspace/uni/honours/components/local-servers/quic-local/server/src/website/www.ed.ac.uk/sites/all/themes/uoe/assets/fonts/crimson-roman-greek-ext.svg	(from https://www.ed.ac.uk/sites/default/files/css/css_EC-YmYWXstXthGyOHp13nCiH7H5H3rQGxNRjCkaFvAw.css)
19:37:26	29854/29854	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22625523f9-749e%22	https://www.ed.ac.uk/sites/all/themes/uoe/assets/fonts/crimson-italic-greek-ext.eot	/home/slaifan/workspace/uni/honours/components/local-servers/quic-local/server/src/website/www.ed.ac.uk/sites/all/themes/uoe/assets/fonts/crimson-italic-greek-ext.eot	(from https://www.ed.ac.uk/sites/default/files/css/css_EC-YmYWXstXthGyOHp13nCiH7H5H3rQGxNRjCkaFvAw.css)
19:37:27	29854/29854	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22625523f9-749e%22	https://www.ed.ac.uk/sites/all/themes/uoe/assets/fonts/crimson-italic-greek-ext.eot?	/home/slaifan/workspace/uni/honours/components/local-servers/quic-local/server/src/website/www.ed.ac.uk/sites/all/themes/uoe/assets/fonts/crimson-italic-greek-extd41d.eot	(from https://www.ed.ac.uk/sites/default/files/css/css_EC-YmYWXstXthGyOHp13nCiH7H5H3rQGxNRjCkaFvAw.css)
19:37:28	7860/7860	---M--	200	added ('OK')	font/woff	etag:%22625523f9-1eb4%22	https://www.ed.ac.uk/sites/all/themes/uoe/assets/fonts/crimson-italic-greek-ext.woff	/home/slaifan/workspace/uni/honours/components/local-servers/quic-local/server/src/website/www.ed.ac.uk/sites/all/themes/uoe/assets/fonts/crimson-italic-greek-ext.woff	(from https://www.ed.ac.uk/sites/default/files/css/css_EC-YmYWXstXthGyOHp13nCiH7H5H3rQGxNRjCkaFvAw.css)
19:37:29	29756/29756	---M-Z	200	added ('OK')	application/x-font-ttf	etag:W/%22625523f8-743c%22	https://www.ed.ac.uk/sites/all/themes/uoe/assets/fonts/crimson-italic-greek-ext.ttf	/home/slaifan/workspace/uni/honours/components/local-servers/quic-local/server/src/website/www.ed.ac.uk/sites/all/themes/uoe/assets/fonts/crimson-italic-greek-ext.ttf	(from https://www.ed.ac.uk/sites/default/files/css/css_EC-YmYWXstXthGyOHp13nCiH7H5H3rQGxNRjCkaFvAw.css)
19:37:30	1247/1247	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%22625523f9-4df%22	https://www.ed.ac.uk/sites/all/themes/uoe/assets/fonts/crimson-italic-greek-ext.svg	/home/slaifan/workspace/uni/honours/components/local-servers/quic-local/server/src/website/www.ed.ac.uk/sites/all/themes/uoe/assets/fonts/crimson-italic-greek-ext.svg	(from https://www.ed.ac.uk/sites/default/files/css/css_EC-YmYWXstXthGyOHp13nCiH7H5H3rQGxNRjCkaFvAw.css)
19:37:31	45426/45426	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22625523f9-b172%22	https://www.ed.ac.uk/sites/all/themes/uoe/assets/fonts/crimson-roman-greek.eot	/home/slaifan/workspace/uni/honours/components/local-servers/quic-local/server/src/website/www.ed.ac.uk/sites/all/themes/uoe/assets/fonts/crimson-roman-greek.eot	(from https://www.ed.ac.uk/sites/default/files/css/css_EC-YmYWXstXthGyOHp13nCiH7H5H3rQGxNRjCkaFvAw.css)
19:37:32	45426/45426	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22625523f9-b172%22	https://www.ed.ac.uk/sites/all/themes/uoe/assets/fonts/crimson-roman-greek.eot?	/home/slaifan/workspace/uni/honours/components/local-servers/quic-local/server/src/website/www.ed.ac.uk/sites/all/themes/uoe/assets/fonts/crimson-roman-greekd41d.eot	(from https://www.ed.ac.uk/sites/default/files/css/css_EC-YmYWXstXthGyOHp13nCiH7H5H3rQGxNRjCkaFvAw.css)
19:37:33	19056/19056	---M--	200	added ('OK')	font/woff	etag:%22625523f9-4a70%22	https://www.ed.ac.uk/sites/all/themes/uoe/assets/fonts/crimson-roman-greek.woff	/home/slaifan/workspace/uni/honours/components/local-servers/quic-local/server/src/website/www.ed.ac.uk/sites/all/themes/uoe/assets/fonts/crimson-roman-greek.woff	(from https://www.ed.ac.uk/sites/default/files/css/css_EC-YmYWXstXthGyOHp13nCiH7H5H3rQGxNRjCkaFvAw.css)
19:37:34	45252/45252	---M-Z	200	added ('OK')	application/x-font-ttf	etag:W/%22625523f9-b0c4%22	https://www.ed.ac.uk/sites/all/themes/uoe/assets/fonts/crimson-roman-greek.ttf	/home/slaifan/workspace/uni/honours/components/local-servers/quic-local/server/src/website/www.ed.ac.uk/sites/all/themes/uoe/assets/fonts/crimson-roman-greek.ttf	(from https://www.ed.ac.uk/sites/default/files/css/css_EC-YmYWXstXthGyOHp13nCiH7H5H3rQGxNRjCkaFvAw.css)
19:37:35	77350/77350	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%22625523f9-12e26%22	https://www.ed.ac.uk/sites/all/themes/uoe/assets/fonts/crimson-roman-greek.svg	/home/slaifan/workspace/uni/honours/components/local-servers/quic-local/server/src/website/www.ed.ac.uk/sites/all/themes/uoe/assets/fonts/crimson-roman-greek.svg	(from https://www.ed.ac.uk/sites/default/files/css/css_EC-YmYWXstXthGyOHp13nCiH7H5H3rQGxNRjCkaFvAw.css)
19:37:36	56178/56178	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22625523f9-db72%22	https://www.ed.ac.uk/sites/all/themes/uoe/assets/fonts/crimson-italic-greek.eot	/home/slaifan/workspace/uni/honours/components/local-servers/quic-local/server/src/website/www.ed.ac.uk/sites/all/themes/uoe/assets/fonts/crimson-italic-greek.eot	(from https://www.ed.ac.uk/sites/default/files/css/css_EC-YmYWXstXthGyOHp13nCiH7H5H3rQGxNRjCkaFvAw.css)
19:37:37	56178/56178	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22625523f9-db72%22	https://www.ed.ac.uk/sites/all/themes/uoe/assets/fonts/crimson-italic-greek.eot?	/home/slaifan/workspace/uni/honours/components/local-servers/quic-local/server/src/website/www.ed.ac.uk/sites/all/themes/uoe/assets/fonts/crimson-italic-greekd41d.eot	(from https://www.ed.ac.uk/sites/default/files/css/css_EC-YmYWXstXthGyOHp13nCiH7H5H3rQGxNRjCkaFvAw.css)
19:37:38	22376/22376	---M--	200	added ('OK')	font/woff	etag:%22625523f9-5768%22	https://www.ed.ac.uk/sites/all/themes/uoe/assets/fonts/crimson-italic-greek.woff	/home/slaifan/workspace/uni/honours/components/local-servers/quic-local/server/src/website/www.ed.ac.uk/sites/all/themes/uoe/assets/fonts/crimson-italic-greek.woff	(from https://www.ed.ac.uk/sites/default/files/css/css_EC-YmYWXstXthGyOHp13nCiH7H5H3rQGxNRjCkaFvAw.css)
19:37:39	56000/56000	---M-Z	200	added ('OK')	application/x-font-ttf	etag:W/%22625523f9-dac0%22	https://www.ed.ac.uk/sites/all/themes/uoe/assets/fonts/crimson-italic-greek.ttf	/home/slaifan/workspace/uni/honours/components/local-servers/quic-local/server/src/website/www.ed.ac.uk/sites/all/themes/uoe/assets/fonts/crimson-italic-greek.ttf	(from https://www.ed.ac.uk/sites/default/files/css/css_EC-YmYWXstXthGyOHp13nCiH7H5H3rQGxNRjCkaFvAw.css)
19:37:40	70954/70954	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%22625523f9-1152a%22	https://www.ed.ac.uk/sites/all/themes/uoe/assets/fonts/crimson-italic-greek.svg	/home/slaifan/workspace/uni/honours/components/local-servers/quic-local/server/src/website/www.ed.ac.uk/sites/all/themes/uoe/assets/fonts/crimson-italic-greek.svg	(from https://www.ed.ac.uk/sites/default/files/css/css_EC-YmYWXstXthGyOHp13nCiH7H5H3rQGxNRjCkaFvAw.css)
19:37:41	47858/47858	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22625523f8-baf2%22	https://www.ed.ac.uk/sites/all/themes/uoe/assets/fonts/crimson-roman-vietnamese.eot	/home/slaifan/workspace/uni/honours/components/local-servers/quic-local/server/src/website/www.ed.ac.uk/sites/all/themes/uoe/assets/fonts/crimson-roman-vietnamese.eot	(from https://www.ed.ac.uk/sites/default/files/css/css_EC-YmYWXstXthGyOHp13nCiH7H5H3rQGxNRjCkaFvAw.css)
19:37:42	47858/47858	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22625523f9-baf2%22	https://www.ed.ac.uk/sites/all/themes/uoe/assets/fonts/crimson-roman-vietnamese.eot?	/home/slaifan/workspace/uni/honours/components/local-servers/quic-local/server/src/website/www.ed.ac.uk/sites/all/themes/uoe/assets/fonts/crimson-roman-vietnamesed41d.eot	(from https://www.ed.ac.uk/sites/default/files/css/css_EC-YmYWXstXthGyOHp13nCiH7H5H3rQGxNRjCkaFvAw.css)
19:37:43	12304/12304	---M--	200	added ('OK')	font/woff	etag:%22625523f8-3010%22	https://www.ed.ac.uk/sites/all/themes/uoe/assets/fonts/crimson-roman-vietnamese.woff	/home/slaifan/workspace/uni/honours/components/local-servers/quic-local/server/src/website/www.ed.ac.uk/sites/all/themes/uoe/assets/fonts/crimson-roman-vietnamese.woff	(from https://www.ed.ac.uk/sites/default/files/css/css_EC-YmYWXstXthGyOHp13nCiH7H5H3rQGxNRjCkaFvAw.css)
19:37:44	47764/47764	---M-Z	200	added ('OK')	application/x-font-ttf	etag:W/%22625523f8-ba94%22	https://www.ed.ac.uk/sites/all/themes/uoe/assets/fonts/crimson-roman-vietnamese.ttf	/home/slaifan/workspace/uni/honours/components/local-servers/quic-local/server/src/website/www.ed.ac.uk/sites/all/themes/uoe/assets/fonts/crimson-roman-vietnamese.ttf	(from https://www.ed.ac.uk/sites/default/files/css/css_EC-YmYWXstXthGyOHp13nCiH7H5H3rQGxNRjCkaFvAw.css)
19:37:45	76289/76289	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%22625523f8-12a01%22	https://www.ed.ac.uk/sites/all/themes/uoe/assets/fonts/crimson-roman-vietnamese.svg	/home/slaifan/workspace/uni/honours/components/local-servers/quic-local/server/src/website/www.ed.ac.uk/sites/all/themes/uoe/assets/fonts/crimson-roman-vietnamese.svg	(from https://www.ed.ac.uk/sites/default/files/css/css_EC-YmYWXstXthGyOHp13nCiH7H5H3rQGxNRjCkaFvAw.css)
19:37:46	54238/54238	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%226256f5a9-d3de%22	https://www.ed.ac.uk/sites/all/themes/uoe/assets/fonts/crimson-italic-vietnamese.eot	/home/slaifan/workspace/uni/honours/components/local-servers/quic-local/server/src/website/www.ed.ac.uk/sites/all/themes/uoe/assets/fonts/crimson-italic-vietnamese.eot	(from https://www.ed.ac.uk/sites/default/files/css/css_EC-YmYWXstXthGyOHp13nCiH7H5H3rQGxNRjCkaFvAw.css)
19:37:47	54238/54238	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22625523f9-d3de%22	https://www.ed.ac.uk/sites/all/themes/uoe/assets/fonts/crimson-italic-vietnamese.eot?	/home/slaifan/workspace/uni/honours/components/local-servers/quic-local/server/src/website/www.ed.ac.uk/sites/all/themes/uoe/assets/fonts/crimson-italic-vietnamesed41d.eot	(from https://www.ed.ac.uk/sites/default/files/css/css_EC-YmYWXstXthGyOHp13nCiH7H5H3rQGxNRjCkaFvAw.css)
19:37:48	13588/13588	---M--	200	added ('OK')	font/woff	etag:%22625523f9-3514%22	https://www.ed.ac.uk/sites/all/themes/uoe/assets/fonts/crimson-italic-vietnamese.woff	/home/slaifan/workspace/uni/honours/components/local-servers/quic-local/server/src/website/www.ed.ac.uk/sites/all/themes/uoe/assets/fonts/crimson-italic-vietnamese.woff	(from https://www.ed.ac.uk/sites/default/files/css/css_EC-YmYWXstXthGyOHp13nCiH7H5H3rQGxNRjCkaFvAw.css)
